file_name,source_path,file_size_mb,matched_by,matched_keyword
GB_T 25451-2010_重水堆核电厂燃料元件涂层厚度测量β射线背散射法.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 25451-2010_重水堆核电厂燃料元件涂层厚度测量β射线背散射法.pdf,0.637,filename,核电
GB_T 25452-2010_重水堆核电厂燃料元件用烧结天然二氧化铀芯块技术条件.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 25452-2010_重水堆核电厂燃料元件用烧结天然二氧化铀芯块技术条件.pdf,1.237,filename,核电
GB_T 25453-2010_重水堆核电厂燃料元件用天然二氧化铀粉末技术条件.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 25453-2010_重水堆核电厂燃料元件用天然二氧化铀粉末技术条件.pdf,0.977,filename,核电
GB_T 25739-2010_核电厂阀门调试技术导则.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 25739-2010_核电厂阀门调试技术导则.pdf,2.737,filename,核电
GB_T 25837-2010_核电厂安全壳电气贯穿件的质量鉴定.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 25837-2010_核电厂安全壳电气贯穿件的质量鉴定.pdf,6.407,filename,核电
GB_T 25838-2010_核电厂安全级电阻温度探测器的质量鉴定.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 25838-2010_核电厂安全级电阻温度探测器的质量鉴定.pdf,6.028,filename,核电
GB_T 28536-2012_核电厂机械设备老化管理大纲编制导则.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 28536-2012_核电厂机械设备老化管理大纲编制导则.pdf,1.567,filename,核电
GB_T 28548-2012_核电厂主回路水压试验技术导则.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 28548-2012_核电厂主回路水压试验技术导则.pdf,0.727,filename,核电
GB_T 28549-2012_核电厂调试阶段核岛管道与主设备支吊装置验证要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 28549-2012_核电厂调试阶段核岛管道与主设备支吊装置验证要求.pdf,1.767,filename,核电
GB_T 28550-2012_核电厂调试阶段管道验证要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 28550-2012_核电厂调试阶段管道验证要求.pdf,1.336,filename,核电
GB_T 28551-2012_核电厂离心泵组调试技术导则.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 28551-2012_核电厂离心泵组调试技术导则.pdf,1.134,filename,核电
GB_T 29363-2012_核电厂用蒸气压缩循环冷水机组.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/制冷技术_国家标准全文网_69个文件/GB_T 29363-2012_核电厂用蒸气压缩循环冷水机组.pdf,3.652,filename,核电
GB_T 34117-2017_核电厂常规岛设备汽水分离再热器规范.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/燃气轮机和蒸汽轮机、蒸汽机_国家标准全文网_38个文件/GB_T 34117-2017_核电厂常规岛设备汽水分离再热器规范.pdf,3.815,filename,核电
GB_T 35683-2017_核电厂常规岛(压水堆)汽轮机规范.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/燃气轮机和蒸汽轮机、蒸汽机_国家标准全文网_38个文件/GB_T 35683-2017_核电厂常规岛(压水堆)汽轮机规范.pdf,5.405,filename,核电
GB_T 35730-2017_非能动安全系统压水堆核电厂总设计要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 35730-2017_非能动安全系统压水堆核电厂总设计要求.pdf,16.856,filename,核电
GB_T 36041-2018_压水堆核电厂安全重要变量监测准则.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 36041-2018_压水堆核电厂安全重要变量监测准则.pdf,3.565,filename,核电
GB_T 36044-2018_核电厂安全重要电气设备鉴定规程.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 36044-2018_核电厂安全重要电气设备鉴定规程.pdf,5.030,filename,核电
GB_T 38653-2020_核电厂常规岛高压加热器技术条件.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/燃气轮机和蒸汽轮机、蒸汽机_国家标准全文网_38个文件/GB_T 38653-2020_核电厂常规岛高压加热器技术条件.pdf,6.507,filename,核电
GB_T 38657-2020_核电厂常规岛低压加热器技术条件.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/燃气轮机和蒸汽轮机、蒸汽机_国家标准全文网_38个文件/GB_T 38657-2020_核电厂常规岛低压加热器技术条件.pdf,6.611,filename,核电
GB_T 40620-2021_核动力厂火灾危害性分析指南.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 40620-2021_核动力厂火灾危害性分析指南.pdf,3.046,filename,核动力
GB_T 40860-2021_压水堆核电厂设计扩展工况分析要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 40860-2021_压水堆核电厂设计扩展工况分析要求.pdf,1.462,filename,核电
GB_T 41090-2021_能动安全系统压水堆核电厂总设计要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41090-2021_能动安全系统压水堆核电厂总设计要求.pdf,7.245,filename,核电
GB_T 41140-2021_压水堆核电厂堆芯及乏燃料组件辐射源项分析准则.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41140-2021_压水堆核电厂堆芯及乏燃料组件辐射源项分析准则.pdf,1.673,filename,核电
GB_T 41143-2021_核电厂仪表和控制术语.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41143-2021_核电厂仪表和控制术语.pdf,9.885,filename,核电
GB_T 41145-2021_核电厂人因验证和确认.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41145-2021_核电厂人因验证和确认.pdf,8.660,filename,核电
GB_T 41241-2022_核电厂工业控制系统网络安全管理要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41241-2022_核电厂工业控制系统网络安全管理要求.pdf,6.257,filename,核电
GB_T 41576-2022_压水堆核电厂装料后机组性能试验要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41576-2022_压水堆核电厂装料后机组性能试验要求.pdf,1.387,filename,核电
GB_T 41577-2022_核电厂应急操作干预水平.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41577-2022_核电厂应急操作干预水平.pdf,3.122,filename,核电
GB_T 41579-2022_核设施应急准备分类.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41579-2022_核设施应急准备分类.pdf,2.449,filename,核设施
GB_T 41581-2022_核电厂应急撤离时间估算.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41581-2022_核电厂应急撤离时间估算.pdf,1.978,filename,核电
GB_T 41582-2022_核电厂事故源项快速估算方法.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41582-2022_核电厂事故源项快速估算方法.pdf,4.861,filename,核电
GB_T 41583-2022_核电厂堆芯损伤评价方法.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41583-2022_核电厂堆芯损伤评价方法.pdf,1.812,filename,核电
GB_T 41584-2022_压水堆核电厂装料前热态性能试验要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41584-2022_压水堆核电厂装料前热态性能试验要求.pdf,1.023,filename,核电
GB_T 41585-2022_压水堆核电厂调试大纲编写规范.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41585-2022_压水堆核电厂调试大纲编写规范.pdf,4.597,filename,核电
GB_T 41586-2022_核电厂应急评价基础输入参数和输出结果.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41586-2022_核电厂应急评价基础输入参数和输出结果.pdf,1.390,filename,核电
GB_T 41587-2022_压水堆核电厂装料前冷态性能试验要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41587-2022_压水堆核电厂装料前冷态性能试验要求.pdf,1.277,filename,核电
GB_T 41591-2022_压水堆核电厂反应堆首次临界试验.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41591-2022_压水堆核电厂反应堆首次临界试验.pdf,1.298,filename,核电
GB_T 41717-2022_核电厂老化管理与寿命管理术语.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41717-2022_核电厂老化管理与寿命管理术语.pdf,4.780,filename,核电
GB_T 41718-2022_核电厂关键设备状态监测管理导则.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41718-2022_核电厂关键设备状态监测管理导则.pdf,2.887,filename,核电
GB_T 41823-2022_核电厂安全重要物项用焊接材料质量管理规范.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41823-2022_核电厂安全重要物项用焊接材料质量管理规范.pdf,2.442,filename,核电
GB_T 41824-2022_核电厂安全重要物项用金属材料质量管理规范.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 41824-2022_核电厂安全重要物项用金属材料质量管理规范.pdf,1.813,filename,核电
GB_T 42143-2022_压水堆核电厂钢制安全壳设计建造规范.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 42143-2022_压水堆核电厂钢制安全壳设计建造规范.pdf,21.359,filename,核电
GB_T 43347-2023_核电厂安全重要电气、仪表与控制设备环境参数的监测.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 43347-2023_核电厂安全重要电气、仪表与控制设备环境参数的监测.pdf,2.180,filename,核电
GB_T 4960.6-2008_核科学技术术语第6部分：核仪器仪表.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 4960.6-2008_核科学技术术语第6部分：核仪器仪表.pdf,24.186,filename,仪器仪表
GB_T 5203-2011_核反应堆安全逻辑装置特性和检验方法.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 5203-2011_核反应堆安全逻辑装置特性和检验方法.pdf,2.129,filename,核反应堆
GB_T 5204-2021_核电厂安全系统定期试验与监测.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 5204-2021_核电厂安全系统定期试验与监测.pdf,3.325,filename,核电
GB_T 7163-2021_核电厂安全系统可靠性分析要求.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 7163-2021_核电厂安全系统可靠性分析要求.pdf,1.084,filename,核电
GB_T 8995-2008_核反应堆中子注量率测量堆芯仪表.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 8995-2008_核反应堆中子注量率测量堆芯仪表.pdf,2.382,filename,核反应堆
GB_T 9225-2022_核电厂系统与其他核设施可靠性分析应用指南.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/核能工程_国家标准全文网_172个文件/GB_T 9225-2022_核电厂系统与其他核设施可靠性分析应用指南.pdf,26.055,filename,核电
GBT 10531-2016 水处理剂 硫酸亚铁.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/2025年初收集的全部国家标准/GBT 10531-2016 水处理剂 硫酸亚铁.pdf,0.431,pdf_content,流量计+核
GBT 11885-2015自动轨道衡.pdf,/data1/无监督数据/未清洗数据/火电大模型标准/燃料/01-1-国标/GBT 11885-2015自动轨道衡.pdf,0.526,pdf_content,仪表+控制
GBT 12604.5-2020 无损检测 术语 磁粉检测.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/2025年初收集的全部国家标准/GBT 12604.5-2020 无损检测 术语 磁粉检测.pdf,0.389,pdf_content,仪表+控制
GBT 13850-1998 交流电量转换为模拟量或数字信号的电测量变送器.pdf,/data2/无监督数据/未清洗数据/国能安徽数据/火电标准/电测/GBT 13850-1998 交流电量转换为模拟量或数字信号的电测量变送器.pdf,2.075,filename,变送器
GBT 14295-2019空气过滤器.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/2025年初收集的全部国家标准/GBT 14295-2019空气过滤器.pdf,1.526,pdf_content,仪表+控制
GBT 15153.1-1998 远动设备及系统 第2部分：工作条件 第1篇：电源和电磁兼容兼容性.pdf,/data2/无监督数据/未清洗数据/国能安徽数据/火电标准/系统安全防护/GBT 15153.1-1998 远动设备及系统 第2部分：工作条件 第1篇：电源和电磁兼容兼容性.pdf,1.758,pdf_content,人机接口
GBT 15468-2020 水轮机基本技术条件(OCR).pdf,/data1/无监督数据/未清洗数据/国家标准全文网/2025年初收集的全部国家标准/GBT 15468-2020 水轮机基本技术条件(OCR).pdf,4.695,pdf_content,仪表+控制
GBT 16507.3-2022 水管锅炉 第3部分：结构设计.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/2025年初收集的全部国家标准/GBT 16507.3-2022 水管锅炉 第3部分：结构设计.pdf,1.725,pdf_content,仪表+控制
GBT 17215.701-2011 标准电能表.pdf,/data2/无监督数据/未清洗数据/国能安徽数据/火电标准/电测/GBT 17215.701-2011 标准电能表.pdf,0.611,pdf_content,仪表+控制
GBT 17925-2011 气瓶对接焊缝X射线数字成像检测.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/2025年初收集的全部国家标准/GBT 17925-2011 气瓶对接焊缝X射线数字成像检测.pdf,1.225,pdf_content,探测器
GBT 18268.23-2010 测量、控制和实验室用的电设备 电磁兼容性要求　第23部分：特殊要求　带集成或远程信号调理变送器的试验配置、工作条件和性能判据.pdf,/data1/无监督数据/未清洗数据/国家标准全文网/2025年初收集的全部国家标准/GBT 18268.23-2010 测量、控制和实验室用的电设备 电磁兼容性要求　第23部分：特殊要求　带集成或远程信号调理变送器的试验配置、工作条件和性能判据.pdf,1.495,filename,变送器
